Timestamp,Source_IP,Source_port,Destination_IP,Destination_port,Protocol,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
1743327583.4521956,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.462253,10.0.0.38,52132,149.154.166.111,80,6,1,0,482,0,482,482,0,0,0,1,0,0,0,0,0
1743327583.4642968,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.466988,149.154.167.92,80,10.0.0.38,51316,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.467983,10.0.0.38,51316,149.154.167.92,80,6,1,0,206,0,206,206,0,0,0,1,0,0,0,0,0
1743327583.5102136,10.0.0.38,51307,149.154.167.92,80,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327583.5407107,149.154.167.92,80,10.0.0.38,51316,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.5717604,149.154.167.92,80,10.0.0.38,51316,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.5758467,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.5812364,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.5833952,10.0.0.38,52132,149.154.166.111,80,6,1,0,282,0,282,282,0,0,0,1,0,0,0,0,0
1743327583.622313,10.0.0.38,51316,149.154.167.92,80,6,1,0,54,0,54,54,0,0,0,0,0,0,0,0,0
1743327583.6556492,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.6566706,10.0.0.38,51307,149.154.167.92,80,6,1,0,286,0,286,286,0,0,0,1,0,0,0,0,0
1743327583.7110155,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.7110155,10.0.0.38,52132,149.154.166.111,80,6,1,0,366,0,366,366,0,0,0,1,0,0,0,0,0
1743327583.7301214,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.7608268,149.154.167.92,80,10.0.0.38,51307,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.7675066,10.0.0.38,51307,149.154.167.92,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.7969553,149.154.166.111,80,10.0.0.38,52132,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.826778,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.839683,10.0.0.38,52132,149.154.166.111,80,6,1,0,482,0,482,482,0,0,0,1,0,0,0,0,0
1743327583.887328,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.887328,10.0.0.38,51307,149.154.167.92,80,6,1,0,446,0,446,446,0,0,0,1,0,0,0,0,0
1743327583.9540603,149.154.166.111,80,10.0.0.38,52132,6,1,0,288,0,288,288,0,0,0,1,0,0,0,0,0
1743327583.9598536,10.0.0.38,52132,149.154.166.111,80,6,1,0,281,0,281,281,0,0,0,1,0,0,0,0,0
1743327583.9608548,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
1743327583.9923115,149.154.167.92,80,10.0.0.38,51307,6,1,0,305,0,305,305,0,0,0,1,0,0,0,0,0
1743327583.9982948,10.0.0.38,51307,149.154.167.92,80,6,1,0,433,0,433,433,0,0,0,1,0,0,0,0,0
1743327584.0753129,149.154.167.92,80,10.0.0.38,51307,6,1,0,60,0,60,60,0,0,0,0,0,0,0,0,0
